D1,D2,D3,D4,D5
0.34745,2.0548,-4.3438,2.6181,-1.6844
0.40364,-0.043239,-3.5905,2.6332,-1.8887
0.13202,-2.4042,-1.8541,2.4772,-2.0972
-0.75589,-0.9753,-0.28129,2.0237,-2.2265
1.4623,1.1767,1.3317,1.2308,-2.3076
-1.6032,1.1739,2.9211,0.012065000000000001,-2.3548
-0.16572,0.49713999999999997,4.1267,-1.4496,-2.3574
1.2464,-0.70603,4.9674,-2.8349,-2.3379
0.24968,-1.6443,4.8241,-4.0419,-2.2817
-1.9029,0.1077,2.9121,-4.8681,-2.1658
2.5332,2.059,0.12345,-5.2472,-2.0222
-2.0921,0.70545,-2.271,-5.2336,-1.8856
0.24782,-1.1829,-3.9536,-4.5911,-1.7677
1.4772,-0.90235,-4.0552,-3.0988,-1.6955
-1.9401,-0.19375,-3.0839,-1.0912,-1.6409
2.0042,0.15091,-2.3583,0.9769399999999999,-1.547
-1.98,0.51547,-1.4597,2.8746,-1.4099
1.6102,0.20686999999999997,-0.32295999999999997,4.1567,-1.2072
-1.9668,-0.23013000000000003,0.75575,4.8714,-0.9415399999999999
2.0087,0.29297,1.9599,5.3018,-0.64281
0.86064,0.66218,2.7511,5.0874,-0.2866
-2.7099,-0.35821,2.4092,3.9643,0.14699
-0.59293,-1.2213,1.4481,2.2908,0.62736
3.6233,-0.23171,0.52075,0.45216000000000006,1.1244
-2.0841,0.9434799999999999,-0.3962,-1.2592,1.615
-0.25642,0.53909,-0.9790700000000001,-2.3036,2.0573
0.69953,-0.24541,-1.2486,-2.8459,2.4592
-0.56395,-0.5567300000000001,-1.5324,-3.3045,2.846
0.44478,-0.57685,-1.433,-3.3379,3.1901
-0.22287,0.28615999999999997,-0.58244,-2.7563,3.4741
0.7011,1.1266,0.5382899999999999,-1.8138,3.696
-0.77943,0.29358,1.3861,-0.68447,3.8413
-1.3072,-0.78386,1.7071,0.36785,3.9105
2.887,-0.41202,0.9588200000000001,0.8925299999999999,3.9104
-1.4131,0.19625,-0.31716,1.0936,3.8135
-0.28664,0.13072,-1.0917,1.3472,3.5866
-0.18078,0.045054000000000004,-1.3791,1.4380000000000002,3.2185
0.95466,0.07603700000000001,-0.87497,1.3006,2.6889
-0.45541,-0.091795,0.12538,1.0382,2.0366
-0.16399,-0.50613,0.72183,0.6282800000000001,1.3323
-0.079023,-0.5815,1.0559,0.2435,0.59824
0.35464,0.46225,1.0968,0.14209000000000002,-0.12028
-0.21087,1.41,0.81658,0.16785999999999998,-0.80709
0.16382,0.58432,0.59397,0.10536,-1.4722
0.16925,-0.6387,0.22793000000000002,0.029769999999999998,-2.0602
-0.2653,-0.7337,-0.48961000000000005,-0.08396100000000001,-2.5182
-1.2992,-0.5568,-1.2476,-0.22718000000000002,-2.8725
2.1982,-0.48353999999999997,-1.7785,-0.29012,-3.1563
-0.11221,-0.0048457,-1.8755,-0.34398,-3.3767
-1.9475,0.9034700000000001,-1.1584,-0.46487,-3.569
1.52,1.2196,-0.018616999999999998,-0.57753,-3.6878
-0.43371,-0.3806,0.8606,-0.62397,-3.6519
0.48121,-1.8064,1.4309,-0.5886100000000001,-3.4694
-0.71507,-0.12643,1.4054,-0.41553,-3.1289
-0.42034,1.845,0.9688200000000001,-0.16254000000000002,-2.6572
1.4063,0.84354,0.70238,0.061515,-2.1297
0.12581,-0.6912699999999999,0.43712,0.25376,-1.5547
-1.4753,-0.7707,0.12694,0.37773,-0.9560799999999999
-0.70314,-0.65583,-0.13822,0.4201,-0.36537
2.4777,-0.5829,-0.4988,0.41198999999999997,0.20761
-0.20632,-0.0080249,-0.7822,0.30005,0.70968
-1.9337,0.95463,-0.7578600000000001,0.0323,1.0804
1.0424,1.4164,-0.58636,-0.31681,1.3619
0.57789,0.18438,-0.43185,-0.65483,1.6188
-1.6189,-1.2384,-0.29339,-0.93379,1.8623
1.8419,-0.7121,-0.27685,-1.0594,2.1388
-0.98697,0.30139,-0.29525,-1.0436,2.41
-0.1351,0.39279000000000003,-0.1501,-0.9467399999999999,2.5907
0.69425,0.26848,0.11074,-0.69586,2.7055
-0.96646,-0.1166,0.48421000000000003,-0.2392,2.7594
1.5905,-0.61856,0.8908200000000001,0.33355,2.75
-1.6819,-0.41751000000000005,1.126,0.92115,2.7126
0.60214,0.073116,1.1448,1.4476,2.6351
0.40138,0.34033,0.86798,1.7799,2.503
-0.86304,0.64977,0.38155,1.9382,2.3458
0.67891,0.99225,-0.094966,1.9995,2.1894
0.54871,0.65891,-0.55525,1.8675,2.0522
-1.5876,-1.1574,-0.9330299999999999,1.4775,1.9664
1.4632,-2.4903,-1.1816,0.9252799999999999,1.8986
-1.0,-0.5284800000000001,-1.3374,0.31327,1.7886
0.97553,1.9221,-1.2629,-0.27399999999999997,1.6283
-0.81286,1.3432,-0.80889,-0.68605,1.3874
0.97191,-0.041306,-0.15145999999999998,-0.96405,1.0732
-0.82557,-0.52787,0.47322,-1.2156,0.72385
-0.58234,-0.78706,0.98136,-1.3431,0.31201999999999996
1.5508,-0.089334,1.1764,-1.2896,-0.18225
-0.89,0.72007,1.1278,-1.1256,-0.7286199999999999
0.013431,-0.27121,1.0456,-0.9031899999999999,-1.3011
0.52405,-1.1615,0.8012699999999999,-0.6933699999999999,-1.8748
-0.56265,0.3331,0.32625,-0.62044,-2.4056
-0.49422,1.7565,-0.2269,-0.6238,-2.9043
1.316,0.53347,-0.7356199999999999,-0.59145,-3.3987
-0.67172,-1.03,-1.045,-0.58195,-3.8621
-0.077884,-0.75975,-0.90841,-0.6114,-4.2798
-0.16895,-0.16984000000000002,-0.52473,-0.6441,-4.6477
0.62935,-0.14883,-0.23692,-0.6796800000000001,-4.9473
-0.51232,0.058091,-0.025199,-0.66322,-5.1793
0.25375,0.49723999999999996,0.0013991,-0.5140899999999999,-5.3491
-0.52086,0.6292399999999999,-0.077976,-0.27166999999999997,-5.4292
0.5322,0.068409,0.0085323,0.006920900000000001,-5.3888
0.36285,-0.56799,0.1723,0.35044000000000003,-5.2149
-1.1429,-0.43177,0.36730999999999997,0.7589,-4.8858
1.2852,0.009890399999999999,0.57344,1.1901,-4.4325
-0.97019,0.33204,0.63625,1.6092,-3.9136
0.239,0.47402,0.55081,1.9586,-3.3443
0.3255,-0.076535,0.31206999999999996,2.1578,-2.7599
-0.43307,-0.6350399999999999,-0.021925999999999998,2.2061,-2.1699
0.26674,-0.060940999999999995,-0.2948,2.1197,-1.5606
0.1768,0.6058600000000001,-0.4665,1.8396,-0.9751700000000001
-0.5217,0.17363,-0.46263000000000004,1.3228,-0.45433
0.43274,-0.45182,-0.34296,0.6532600000000001,0.029238999999999998
-0.28488,-0.5433600000000001,-0.26764,-0.055608000000000005,0.50854
0.32596,-0.30130999999999997,-0.2108,-0.73211,0.99505
-0.3745,0.55623,-0.18691,-1.2509,1.5246
0.36259,1.2215,-0.17720999999999998,-1.619,2.0639
-0.25175,0.21865,-0.07984400000000001,-1.9003,2.55
-0.074396,-1.0004,0.072658,-1.9913,2.9958
0.50243,-0.5533,0.25398000000000004,-1.8138,3.398
-0.50333,0.12144,0.42717,-1.465,3.7545
0.37221,-0.2705,0.49168,-1.0558,4.0908
-1.2084,-0.46195,0.40986000000000006,-0.66284,4.3941
1.5546,0.45175,0.13133,-0.43299,4.6509
0.39671,1.2366,-0.23260999999999998,-0.31408,4.8769
-2.0146,0.72964,-0.47465,-0.17887999999999998,5.0823
1.0498,-0.24124,-0.53576,-0.11864000000000001,5.2761
0.3267,-0.9508700000000001,-0.2943,-0.18139,5.476
-0.30183,-1.2151,0.12623,-0.30126,5.6528
-0.0089959,-0.17695999999999998,0.45128999999999997,-0.44156000000000006,5.7603
-0.43622,1.0981,0.68921,-0.5313899999999999,5.7861
0.78055,0.7821,0.7718,-0.45197,5.7026
-0.36082,-0.14725,0.68661,-0.2616,5.5084
-0.10151,-0.79197,0.54381,-0.061498000000000004,5.2231
0.19492,-0.98887,0.23003,0.19909000000000002,4.8204
-0.038097,0.38218,-0.36441999999999997,0.52941,4.2792
-0.34863,1.7608,-1.0474,0.88986,3.6338
0.67332,0.57886,-1.5944,1.2696,2.9244
-0.75531,-1.0562,-1.8766,1.6078,2.1785
0.77696,-0.77703,-1.6568,1.8181,1.4451
-0.71132,-0.13324,-1.0654,1.925,0.72035
0.61605,-0.064725,-0.3944,1.9697,-0.020346
-0.96842,0.16676,0.4378,1.9084,-0.73834
1.2746,0.51839,1.4119,1.7227,-1.4053
-0.48163,0.48553,2.2926,1.4398,-2.0281
-0.034521,-0.2584,2.8774,1.0806,-2.6057
-1.2737,-0.83855,2.8608,0.6814600000000001,-3.1422
2.3385,0.008046300000000001,1.8254,0.30159,-3.6553
-1.4723,0.88475,0.24881,-0.083619,-4.1089
0.25133,0.022666,-1.0875,-0.51982,-4.4514
0.011785,-0.88129,-2.0478,-0.9752700000000001,-4.677
0.079598,-0.07086,-2.2003,-1.4367,-4.7659
0.36243,0.76759,-1.7952,-1.8845,-4.7417
-0.69502,0.09836,-1.5554,-2.2703,-4.6616
-0.17974,-0.60749,-1.2407,-2.5852,-4.5321
0.82083,-0.10228,-0.7844300000000001,-2.8188,-4.3756
0.27618,0.48433000000000004,-0.29054,-2.9228,-4.2053
-1.2581,0.28908,0.42625,-2.8505,-4.0132
0.56064,-0.039461,1.1468,-2.5597,-3.8369999999999997
0.51473,-0.18406,1.5739,-1.9952,-3.7161
-0.53451,-0.34399,1.7451,-1.2438,-3.6143
0.27311,-0.39181,1.6275,-0.45082,-3.4833
-1.1405,-0.14431,1.0592,0.33371999999999996,-3.3066
1.483,0.52205,-0.060921,1.0061,-3.0412
0.47406,0.8799799999999999,-1.3438,1.5552,-2.7118
-2.204,-0.17017000000000002,-2.2119999999999997,2.0336,-2.3766
1.7493,-1.1553,-2.3379,2.3339,-2.0114
-0.77529,-0.07475,-1.1815,2.3632,-1.6079
0.48793,1.1413,0.63068,2.2106,-1.1816
-0.41336,0.33424,1.9275,1.9801,-0.72868
0.24931,-0.65181,2.6115,1.7282,-0.27028
-0.10871,-0.18997,2.2096,1.5799,0.16232
-0.085781,0.2293,1.0688,1.4709,0.58541
0.23862,-0.48041000000000006,0.23226999999999998,1.2598,1.0205
0.026161,-0.8205600000000001,-0.54769,1.0162,1.4593
-0.20575,0.5787800000000001,-1.2955,0.76702,1.9051
-0.39812,1.6197,-1.8196,0.49278999999999995,2.3402
0.82054,-0.15567,-2.3298,0.22975,2.7294
-0.30787,-1.8888,-2.4584,-0.057888999999999996,3.0676
-0.13457,-0.22687,-1.7351,-0.42596999999999996,3.3431
0.20067,1.7280000000000002,-0.56663,-0.80907,3.5410000000000004
-0.011885,0.8230799999999999,0.56316,-1.1302,3.6563
-1.0387,-0.58324,1.5693,-1.3787,3.668
1.6903,-0.7941699999999999,2.1032,-1.5116,3.5531
-0.37863,-0.76195,2.2262,-1.5507,3.3404
-0.8577,-0.34055,2.2481,-1.5625,3.073
0.052468,0.41803,1.8593,-1.5293,2.7683
0.82801,0.6854,0.82031,-1.4516,2.4625
-0.14416,0.61768,-0.46685,-1.3253,2.1547
-0.60411,0.3205,-1.5655,-1.1131,1.8224
0.39531,-0.22524,-2.1813,-0.82968,1.4998
0.13587,-0.67733,-1.7806,-0.48978999999999995,1.2144
-0.50343,-0.74231,-0.8313799999999999,-0.1076,0.9468700000000001
0.56279,0.0078894,-0.20959,0.27962,0.6795800000000001
-0.61935,0.81539,0.1274,0.65263,0.40089
0.48004,0.44309,-0.070656,0.9879700000000001,0.08176900000000001
0.57542,-0.28461,-0.54628,1.2548,-0.25095
-1.3189,-0.46484,-0.52494,1.4267,-0.5504
0.27266,-0.37398000000000003,-0.1437,1.4615,-0.82489
0.90871,0.21504,0.59691,1.3113,-1.0692
-0.17157,0.7690600000000001,1.4833,1.031,-1.284
-0.65554,0.13709000000000002,1.8496,0.71096,-1.4912
-0.82332,-0.65291,1.6277,0.37999,-1.6812
1.8683,-0.3011,0.6546,0.10554000000000001,-1.8452
0.11534,0.29204,-0.70134,-0.12616,-1.994
-1.8686,0.42061000000000004,-1.5984,-0.37753000000000003,-2.1324
1.3214,0.31411,-1.8955,-0.59086,-2.2680000000000002
-0.22916,-0.31377,-1.2444,-0.72407,-2.414
-0.97047,-0.8741200000000001,-0.037565,-0.80313,-2.5477
1.4097,-0.22291,0.76625,-0.8367899999999999,-2.6346
0.18965,0.62016,1.1987,-0.8438899999999999,-2.6646
-1.4758,0.38134,1.0542,-0.86821,-2.6152
0.58061,-0.028013999999999997,0.48993000000000003,-0.8595299999999999,-2.4856
0.67269,0.11682000000000001,0.17984,-0.7416699999999999,-2.2901
-0.95726,0.15675,-0.06592200000000001,-0.51681,-2.0084
0.84519,-0.24766,-0.34041,-0.16325,-1.6239
-0.72015,-0.5139600000000001,-0.53175,0.27342,-1.1640000000000001
0.44218,-0.13614,-0.79451,0.69313,-0.6611600000000001
-0.15912,0.34226999999999996,-0.96511,1.0791,-0.13738
-0.25243,0.31726,-0.8104399999999999,1.3901,0.36818
1.0816,0.053395000000000005,-0.47461000000000003,1.5966,0.8581200000000001
-1.5708,-0.34479,-0.089874,1.7027,1.3515
1.2989,-0.5687399999999999,0.35633000000000004,1.6429,1.817
-0.75942,0.11420999999999999,0.7769,1.3487,2.2314
0.16907,0.86725,1.1025,0.9029299999999999,2.6013
0.082029,0.48283000000000004,1.2921,0.42185,2.9277
0.12752,-0.25259000000000004,1.1797,-0.046728,3.2142
-0.49255,-0.61019,0.5737899999999999,-0.39914,3.4764
1.0396,-0.64268,-0.25747,-0.65782,3.6853
-1.2503,0.16133,-0.9079299999999999,-0.90956,3.7992
0.72498,0.9293899999999999,-1.2602,-1.0739,3.8143
-0.13026,0.11030999999999999,-1.0379,-1.0958,3.7161
-0.18367,-0.84982,-0.47831,-1.0334,3.5232
0.24912,-0.19696,-0.11175,-0.93104,3.282
-0.030962,0.58496,0.12097000000000001,-0.83825,2.9977
-0.1183,0.15832000000000002,0.13037,-0.8489899999999999,2.6883
0.035146,-0.2544,-0.018218,-0.9114899999999999,2.3653
0.15313,0.25215,0.014943999999999999,-0.93063,2.0241
-0.46507,0.55548,0.11437,-0.9476399999999999,1.6952
0.6571,-0.31555,0.19969,-0.96983,1.4112
-0.41962,-1.1028,0.31633,-0.97121,1.1438
0.054871,-0.45566,0.37133,-0.9577,0.85459
-0.077781,0.4934,0.40541,-0.8861,0.53158
0.013063,0.63444,0.49257,-0.69601,0.14138
0.66242,0.53997,0.53247,-0.41379,-0.2954
-1.0284,0.34585,0.4263,-0.074786,-0.73133
0.69362,-0.131,0.13334000000000001,0.34217,-1.1847
-0.083981,-0.63958,-0.43691,0.83734,-1.6614
-0.86054,-0.8271700000000001,-1.0648,1.3663,-2.1443
1.2766,-0.21704,-1.3908,1.8812,-2.6302
-0.61892,0.5826399999999999,-1.2907,2.3280000000000003,-3.0983
-0.13702,0.6056,-0.5270699999999999,2.6294,-3.5176
0.70657,0.23123000000000002,0.54569,2.7753,-3.8982
-0.77518,-0.28858,1.2518,2.7736,-4.2552
-0.17804,-0.66294,1.4831,2.5591,-4.5759
0.99132,-0.0084074,0.92795,2.0786,-4.857
-0.69955,0.7602800000000001,-0.063993,1.4153,-5.0827
0.083908,0.27743,-0.67611,0.68519,-5.2231
-0.013569,-0.39239,-0.92948,-0.046751999999999995,-5.2711
0.057997,-0.20434000000000002,-0.638,-0.65963,-5.2162
0.64708,-0.0058848,-0.0010699000000000001,-1.1684,-5.0401
-1.0716,-0.34915,0.31455,-1.6493,-4.7301
0.017725,-0.40255,0.41308,-2.0047,-4.2661
0.83129,0.54102,0.28417,-2.1633,-3.6248
-0.22954,1.1761,-0.020722,-2.1866,-2.8496
-0.54269,-0.096368,-0.1162,-2.129,-2.0081
0.76898,-1.3469,-0.0808,-2.0386,-1.13
-0.51808,-0.20936,0.030632,-2.0158,-0.27083
-0.16428,1.032,0.20449,-1.9908,0.5595600000000001
0.77735,-0.043004,0.23943000000000003,-1.8378,1.3789
-1.0751,-1.0801,0.14443,-1.5963,2.1297
0.9964,0.09956,-0.072273,-1.2659,2.7609
-0.56557,1.2890000000000001,-0.35278000000000004,-0.8571,3.2941
0.064745,0.51512,-0.51758,-0.44233,3.7521
0.44885,-0.56102,-0.53593,-0.0043806,4.1415
-0.75167,-0.63588,-0.34820999999999996,0.47278000000000003,4.4955
0.54232,-0.47586999999999996,-0.0343,0.9381,4.7644
-0.21474,-0.20711,0.20572,1.3521,4.8661
0.30226,0.26800999999999997,0.36878,1.6786,4.8032
-0.37695,0.48353999999999997,0.40356,1.8603,4.558
-0.20578,0.44933999999999996,0.34641,1.9339,4.1634
0.67711,0.20315999999999998,0.34358,1.9692,3.7041
-0.1428,-0.21509,0.35254,1.9644,3.1915
-0.4002,-0.53659,0.35428000000000004,1.9476,2.6567
-0.12283,-0.5320199999999999,0.33719,1.8957,2.13
0.68031,0.15082,0.21624000000000002,1.7431,1.6149
-0.17126,0.7938,-0.00082624,1.5123,1.1709
-0.30393,0.24750999999999998,-0.30556,1.2148,0.8633799999999999
-0.29508,-0.46201000000000003,-0.6423,0.85457,0.64513
0.91232,-0.094669,-0.8910899999999999,0.46718000000000004,0.4467
-0.58021,0.35096,-1.0021,0.054296000000000004,0.25327
0.031427,0.037451,-0.8992700000000001,-0.38293,0.010738
-0.17999,-0.43822,-0.61522,-0.8124899999999999,-0.23817
0.31509,-0.81347,-0.25385,-1.2055,-0.39966
0.45166,-0.72734,0.21904,-1.5327,-0.50147
-0.89722,0.72322,0.80512,-1.7543,-0.54915
0.14724,2.0197,1.339,-1.8885,-0.5431600000000001
0.73612,0.89654,1.6322,-1.9746,-0.52698
-1.2458,-0.89854,1.5039,-2.0079,-0.48922
1.3186,-1.3766,0.69495,-2.0029,-0.41684
-0.75506,-1.1194,-0.42922,-1.9346,-0.34436
0.26401,0.18615,-1.2561,-1.749,-0.30074
-0.32857,1.5228,-1.6481,-1.4524,-0.3099
0.54454,0.5432600000000001,-1.2529,-1.0422,-0.41063
-0.72796,-0.90646,-0.38808000000000004,-0.5494399999999999,-0.56699
0.79803,-0.4727,0.20509000000000002,-0.043467,-0.71422
-0.61323,0.262,0.60001,0.45416999999999996,-0.84493
0.46549,0.22246,0.6722,0.9066200000000001,-0.9268200000000001
-0.58788,0.18988,0.47223999999999994,1.2821,-0.97121
0.76142,0.19576,0.41718,1.5677,-1.0245
-0.76567,0.013191,0.31416,1.7048,-1.0584
0.68759,-0.22289,0.0040345,1.6308,-1.0537
-0.70967,-0.37931,-0.33091,1.4141,-1.0294
0.59347,-0.2737,-0.62364,1.1588,-0.99175
-0.20674,0.018668999999999998,-0.74334,0.9013200000000001,-0.9568399999999999
-0.10027,0.35538000000000003,-0.44903999999999994,0.72713,-0.9545299999999999
0.34732,0.48883999999999994,0.040449,0.61202,-0.9650700000000001
-0.37395,-0.044141,0.38215,0.47238,-0.95736
-0.27522,-0.60659,0.56899,0.37437,-0.93976
0.783,-0.23943000000000003,0.46171999999999996,0.3619,-0.90846
-0.29652,0.41193,0.16827,0.38424,-0.87051
-0.18412,0.6904,0.00091601,0.40675,-0.85014
-0.16687,0.53247,-0.109,0.38535,-0.8436299999999999
0.57131,-0.6285,-0.1643,0.23942,-0.8498100000000001
-0.49119,-1.5797,-0.14419,0.012784,-0.8788600000000001
0.24579,-0.31217,-0.16338,-0.21544000000000002,-0.93416
-0.025769,1.2406,-0.14785,-0.47853999999999997,-1.0253
-0.13328,0.66923,-0.011864,-0.78028,-1.1654
0.16427,-0.2338,0.15189,-1.081,-1.3345
-0.1493,0.061929,0.26443,-1.36,-1.5024
0.25207,0.26944,0.28406,-1.5632,-1.6584
-0.35895,-0.29458,0.11462,-1.6151,-1.7797
0.14125,-0.69519,-0.13856,-1.5226,-1.8643
0.048225,-0.29327,-0.2888,-1.3058,-1.9236
0.33181,0.28909,-0.32482,-0.9172299999999999,-1.9353
-0.49259,0.49344,-0.17453,-0.32718,-1.8808
-0.13531,0.36549,0.067551,0.37766,-1.7681
0.71274,-0.37151,0.17964000000000002,1.0818,-1.6034
-1.0113,-0.93696,0.1603,1.7059,-1.3901
0.9888,0.04682,-0.044782999999999996,2.1196,-1.1413
-0.066552,1.2091,-0.33442,2.3141,-0.83846
-0.64388,0.7830699999999999,-0.46021000000000006,2.3316,-0.45232
-0.19875,-0.16045,-0.4064,2.0573,0.016159
1.0053,-0.80708,-0.10321,1.3983,0.5736
-0.1087,-1.1403,0.34095,0.49927,1.1957
-0.88721,-0.29257,0.6544300000000001,-0.45121999999999995,1.8343
0.23488,0.84745,0.8265399999999999,-1.3416,2.4748
0.44775,0.6897800000000001,0.78488,-1.9649,3.0903
0.58192,0.080877,0.55292,-2.3537,3.6625
-1.4718,-0.25751,0.29172,-2.6437,4.1878
0.59381,-0.4981,-0.07298099999999999,-2.6767,4.6274
0.30199,-0.13295,-0.59107,-2.3429,4.9416
-0.10419,0.50251,-1.0824,-1.7733,5.145
-0.35889,0.6531399999999999,-1.3641,-1.0945,5.2601
0.81711,0.37473,-1.2690000000000001,-0.41816000000000003,5.2861
-0.79603,-0.5384899999999999,-0.53819,0.047623,5.2412
-0.032777,-1.3386,0.47838,0.39200999999999997,5.0925
0.75103,-0.6270600000000001,1.1935,0.80298,4.7817
-1.2575,0.57511,1.4905,1.1668,4.3105
1.4172,0.98465,1.0484,1.4362,3.6686
-0.2441,0.8902899999999999,0.18566,1.6451,2.8893
-0.53186,-0.010976,-0.36780999999999997,1.7567,2.0473
-1.0303,-0.98841,-0.65658,1.8302,1.1621
2.3414,-0.43023,-0.53242,1.9622,0.27134
-1.2374,0.39531,-0.12351,2.0527,-0.59573
-0.31366,-0.084918,0.046893000000000004,1.9747,-1.4325
0.51096,-0.47955,0.10915,1.7276,-2.1793
-0.35075,0.39044,0.11879,1.2601,-2.773
1.0887,0.9637100000000001,0.019551,0.64273,-3.2458
-1.331,-0.25751999999999997,-0.025081,0.034362000000000004,-3.6469
0.21389,-1.305,-0.11904,-0.5544899999999999,-3.9813
0.63001,0.057658,-0.40126,-1.0737,-4.2871
-1.3481,1.4356,-0.684,-1.4841,-4.5158
1.3142,0.19212,-0.7762100000000001,-1.8036,-4.5747
1.6969,-1.1921,-0.58512,-1.9423,-4.4758
-3.6728,-0.31645,0.083863,-1.8052,-4.211
0.48472,0.69122,0.94299,-1.4935,-3.8065
2.7363,0.09385,1.4926,-1.1437,-3.3423
-1.6109,-0.53136,1.6374,-0.8084899999999999,-2.8273
-0.23552,-0.09187000000000001,1.1221,-0.6110800000000001,-2.2846
-0.36871,0.4544,0.20942,-0.51194,-1.7517
1.2634,0.57224,-0.49168,-0.39053000000000004,-1.2445
-0.27109,0.35495,-1.0007,-0.3346,-0.82086
-0.79651,-0.59254,-1.1748,-0.39774,-0.54818
-0.06765,-1.2538,-1.0501,-0.51017,-0.3794
0.91909,0.069994,-0.96229,-0.62671,-0.23973000000000003
0.29407,1.416,-0.7257100000000001,-0.68182,-0.11765999999999999
-1.436,0.22195,-0.19057000000000002,-0.56113,0.037895
0.46723,-1.1923,0.41665,-0.31737,0.1854
0.65464,-0.40026,0.92748,-0.047458999999999994,0.23026
-0.10152,0.60801,1.1644,0.30068,0.20046
-0.59026,0.25915,0.81665,0.74026,0.10299000000000001
-0.045624,-0.060815999999999995,0.18366,1.2163,-0.05690599999999999
0.70265,0.46974,-0.22741999999999998,1.6938,-0.22845
-0.16021,0.63081,-0.39883,2.1019,-0.41744
-0.4572,-0.58492,-0.13028,2.3367,-0.6292800000000001
0.20141,-1.5328,0.35822,2.414,-0.82521
0.087703,-0.27076999999999996,0.5169600000000001,2.3734,-0.9736799999999999
0.21162,1.2243,0.39404,2.1503,-1.0419
-0.72807,0.67907,-0.084344,1.7059,-0.98239
0.93969,-0.25062,-0.75251,1.1131,-0.8316100000000001
-0.93517,-0.20745999999999998,-1.1176,0.45848,-0.6563100000000001
1.4378,-0.09761399999999999,-1.1737,-0.18785,-0.46188
-1.5734,-0.11442999999999999,-0.82906,-0.70696,-0.28192
0.03474,-0.046492,-0.20772,-1.117,-0.096384
1.1969,-0.19760999999999998,0.28153,-1.4852,0.15467
-0.28167,-0.25151,0.66091,-1.7237,0.44533
-0.8186,0.30971,0.8753200000000001,-1.7722,0.7611100000000001
0.43202,0.78942,0.9162799999999999,-1.6949,1.1045
0.1762,0.33244,0.96405,-1.5539,1.4518
0.043595,-0.35955,0.8949,-1.4044,1.8072
-0.25983,-0.54138,0.58997,-1.3526,2.18
-0.079523,-0.54277,0.17347,-1.3425,2.5404
0.56872,-0.40452,-0.26135,-1.2641,2.8569
-0.92932,0.032605,-0.63794,-1.1701,3.1121
1.062,0.65428,-0.79857,-1.0758,3.2764
-0.98682,1.045,-0.82414,-0.95634,3.3664
0.66193,0.6026699999999999,-0.87315,-0.82589,3.4198
-0.16506,-0.26277,-0.88075,-0.6431399999999999,3.4333
-0.25339,-0.93825,-0.84014,-0.3475,3.4185
0.74705,-1.1886,-0.71197,0.018463,3.3629
-0.92951,-0.3428,-0.36767,0.40008,3.2311
0.21847,0.81042,0.18519000000000002,0.80738,3.0334
0.41565,0.88433,0.94547,1.2243,2.7754
-0.072932,0.41373000000000004,1.7016,1.624,2.4607
-0.4082,-0.23979,2.0909,1.9929,2.1107
0.10623,-0.7981699999999999,1.9269999999999998,2.2834,1.7282
0.35552,-0.20075,0.92569,2.4375,1.3168
0.04863,0.6351399999999999,-0.48217,2.4434,0.89428
-0.25491,0.31143000000000004,-1.5078,2.2909,0.47586000000000006
-0.96848,-0.21531,-1.9932,1.9347,0.080412
1.8715,-0.14326,-1.5283,1.3381,-0.26766
-1.1575,-0.12087,-0.50234,0.58404,-0.58239
0.12739,-0.42,0.15759,-0.20403,-0.89092
0.38849,-0.40224,0.53163,-0.9580799999999999,-1.1935
-0.49319,0.49288000000000004,0.45991000000000004,-1.5594,-1.5034
0.34036,1.1561,0.074632,-1.9996,-1.806
-0.11533,0.13893,-0.0029725000000000003,-2.3254,-2.0672
-0.13265,-1.028,0.046123000000000004,-2.4262,-2.2946
0.084929,-0.48258999999999996,0.11483,-2.2107,-2.4892
0.16923,0.35601,0.24771999999999997,-1.7812,-2.6495
-0.45291,0.21871,0.21868,-1.2638,-2.7883
1.3007,-0.012249,0.10016,-0.73105,-2.9012
-1.6642,0.016547,0.0029504,-0.3313,-2.983
0.26857,0.017946,-0.1113,-0.0072233,-3.0439999999999996
0.92524,0.15905999999999998,-0.18925999999999998,0.38294,-3.0925
-0.40622,0.25521,-0.2081,0.7454,-3.136
-0.3365,-0.10305999999999998,-0.17131,1.0308,-3.1871
0.46211,-0.5072800000000001,-0.073148,1.2636,-3.2289
-0.2665,-0.45558000000000004,0.066634,1.4144,-3.2337
-0.38183,-0.09460299999999999,0.25387,1.518,-3.1953
0.85458,0.56591,0.49245,1.6389,-3.0973
-0.30553,0.93355,0.68984,1.6886,-2.9419
-0.26483,-0.074928,0.72383,1.5532,-2.7449
-0.29351,-1.1067,0.50262,1.2188,-2.4919
0.75336,-0.26814,-0.10889000000000001,0.6310600000000001,-2.1724
-0.02197,0.7903100000000001,-0.8703700000000001,-0.11504,-1.8038
-0.60648,0.29686,-1.38,-0.83141,-1.4038
0.38757,-0.36398,-1.5246,-1.4802,-0.98692
0.1401,-0.15588,-1.0572,-1.9703,-0.5787399999999999
-0.78272,0.10063,-0.22619,-2.2605,-0.17557
0.96383,0.071387,0.42441999999999996,-2.38,0.23615999999999998
-0.53571,0.055157000000000005,0.90759,-2.2053,0.6384
-0.028268,0.003824,1.082,-1.6154,1.0191
1.019,-0.15244000000000002,0.98098,-0.77041,1.3782
-1.5707,-0.36152,0.90575,0.11359000000000001,1.7094
0.39122,-0.33496,0.6788,0.9352,2.013
