A5
233.76
238.64
244.11
250.09
256.53
263.55
271.31
279.9
289.46
299.97
311.34
323.66
337.0
351.16
365.88
380.97
396.11
411.28
426.54
441.62
456.29
470.56
484.38
497.73
510.65
522.86
533.99
543.93
552.52
559.84
566.21
571.61
576.14
579.82
582.52
584.43
585.73
586.11
585.15
582.67
578.29
572.09
564.37
554.87
543.44
530.41
516.1
500.83
485.12
468.92
452.05
434.89
417.72
400.57
383.56
366.71
349.95
333.69
318.46
304.43
291.88
280.57
269.9
259.81
250.03
240.52
231.48
222.52
213.27
204.21
195.92
188.68
183.09
178.91
175.56
173.4
172.59
172.87
174.11
176.0
178.03
180.38
183.35
186.69
190.3
194.07
197.72
201.21
204.56
207.45
209.58
210.74
210.64
209.62
208.3
206.85
205.66
204.77
203.93
203.58
204.14
205.21
206.38
207.43
207.87
208.0
208.45
208.99
209.55
210.2
210.76
211.4
212.33
213.35
214.25
214.99
215.44
215.79
216.41
217.34
218.71
220.58
222.85
225.7
229.32
233.48
237.91
242.46
246.84
251.1
255.46
259.68
263.63
267.39
271.01
274.56
278.22
281.81
285.07
288.0
290.57
292.83
295.01
297.08
299.06
301.04
303.03
305.15
307.54
310.08
312.56
314.93
317.07
319.03
321.01
322.91
324.68
326.36
327.92
329.39
330.86
332.24
333.44
334.46
335.24
335.82
336.31
336.69
336.99
337.2
337.3
337.32
337.31
337.22
337.05
336.8
336.42
335.96
335.46
334.92
334.35
333.76
333.13
332.48
331.84
331.21
330.59
329.99
329.41
328.88
328.4
327.98
327.64
327.38
327.22
327.16
327.22
327.42
327.76
328.28
328.99
329.89
331.02
332.38
334.0
335.81
337.75
339.76
341.77
343.75
345.73
347.61
349.33
350.91
352.36
353.67
354.88
355.92
356.65
357.08
357.17
356.93
356.47
355.79
354.9
353.84
352.57
351.17
349.69
348.05
346.13
343.89
341.23
338.18
334.85
331.15
327.05
322.64
317.97
313.12
308.21
303.23
298.12
292.97
287.82
282.69
277.63
272.64
267.73
262.96
258.46
254.27
250.46
246.97
243.66
240.52
237.49
234.56
231.79
229.08
226.36
223.74
221.33
219.2
217.48
216.12
214.99
214.16
213.68
213.47
213.51
213.73
214.0
214.36
214.87
215.47
216.14
216.84
217.52
218.15
218.75
219.23
219.52
219.56
219.3
218.79
218.18
217.5
216.84
216.2
215.52
214.89
214.42
213.99
213.51
212.92
212.1
211.11
210.09
208.98
207.76
206.46
205.08
203.67
202.32
200.98
199.61
198.22
196.82
195.44
194.16
193.0
191.96
191.09
190.43
190.01
189.89
190.02
190.29
190.67
191.08
191.53
192.07
192.64
193.17
193.72
194.34
195.07
196.0
197.07
198.18
199.36
200.63
201.96
203.39
204.9
206.45
208.06
209.78
211.59
213.52
215.53
217.57
219.63
221.67
223.69
225.7
227.66
229.55
231.4
233.24
235.11
237.04
239.03
241.04
243.09
245.22
247.4
249.62
251.85
254.07
256.3
258.58
260.9
263.27
265.67
268.08
270.5
272.94
275.37
277.8
280.2
282.56
284.9
287.23
289.57
291.93
294.3
296.67
299.03
301.41
303.78
306.14
308.47
310.75
312.98
315.18
317.34
319.44
321.5
323.48
325.41
327.28
329.08
330.79
332.41
333.94
335.38
336.77
338.11
339.42
340.7
341.95
343.2
344.45
345.71
346.96
348.2
349.41
350.61
351.84
353.09
354.37
355.67
356.98
358.29
359.62
360.95
362.27
363.59
364.89
366.19
367.5
368.85
370.25
371.7
373.18
374.7
376.28
377.9
379.53
381.18
382.79
384.39
385.99
387.56
389.1
390.6
392.05
393.46
394.84
396.15
397.39
398.53
399.57
400.53
401.42
402.26
403.07
403.83
404.55
405.24
405.93
406.59
407.2
407.75
408.2
408.58
408.91
409.18
409.38
409.52
409.58
409.58
409.53
409.4
409.2
408.92
408.55
408.1
407.59
407.0
406.36
405.66
404.89
404.07
403.19
402.26
401.24
400.14
398.93
397.62
396.22
394.7
393.07
391.32
389.46
387.48
385.4
383.21
380.88
378.42
375.82
373.11
370.3
367.42
364.49
361.5
358.47
355.43
352.4
349.36
346.32
343.27
340.2
337.14
334.12
331.14
328.22
325.36
322.54
319.76
317.03
314.34
311.71
309.11
306.55
304.04
301.62
299.31
297.13
295.08
293.16
291.37
289.74
288.24
286.82
285.47
284.13
282.81
281.52
280.23
278.9
277.54
276.14
274.71
273.26
271.75
270.13
268.38
266.48
264.46
262.36
260.2
258.0
255.75
253.46
251.15
248.87
246.56
244.17
241.69
239.05
236.27
233.42
230.46
227.37
224.2
220.99
217.79
214.66
211.62
208.63
205.74
202.99
200.39
197.97
195.74
193.7
191.9
190.42
189.28
188.53
188.13
188.03
188.2
188.63
189.3
190.27
191.47
192.88
194.55
196.57
198.97
201.85
205.16
208.86
212.98
217.56
222.51
227.79
233.31
238.98
244.78
250.76
256.83
262.94
269.08
275.2
281.3
287.39
293.37
299.14
304.65
309.83
314.74
319.49
324.1
328.61
333.03
337.3
341.51
345.73
349.85
353.74
357.32
360.49
363.26
365.77
367.92
369.67
371.09
372.19
373.04
373.75
374.26
374.52
374.57
374.44
374.13
373.71
373.16
372.47
371.72
370.97
370.25
369.62
369.0
368.23
367.28
366.05
364.53
362.74
360.6
358.0
355.01
351.72
348.18
344.49
340.56
336.25
331.6
326.62
321.34
315.88
310.26
304.49
298.65
292.79
286.99
281.36
275.84
270.36
264.9
259.44
254.02
248.79
243.72
238.83
234.15
229.67
225.46
221.57
217.98
214.69
211.7
209.02
206.71
204.88
203.58
202.85
202.74
203.26
204.46
206.43
209.02
212.05
215.43
218.97
222.66
226.55
230.46
234.24
237.95
241.6
245.21
248.84
252.33
255.44
258.14
260.35
262.14
263.73
265.11
266.36
267.5
268.52
269.54
270.71
271.84
272.7
273.2
273.13
272.56
271.7
270.42
268.65
266.49
264.02
261.36
258.7
255.98
253.09
250.12
247.13
244.16
241.29
238.53
235.89
233.47
231.4
229.76
228.67
227.98
227.48
227.11
226.72
226.31
225.95
225.5
224.79
223.97
223.21
222.59
222.28
222.19
222.08
222.04
222.1
222.22
222.5
222.88
223.26
223.75
224.42
225.29
226.41
227.73
229.1
230.51
231.92
233.31
234.73
236.12
237.41
238.68
240.04
241.54
243.29
245.27
247.42
249.8
252.48
255.43
258.64
262.1
265.73
269.62
273.86
278.44
283.4
288.66
294.06
299.58
305.15
310.7
316.22
321.62
326.76
331.71
336.52
341.2
345.81
350.25
354.36
358.14
361.58
364.66
367.44
369.9
372.0
373.76
375.2
376.34
377.22
377.74
377.77
377.25
376.09
374.29
371.9
368.84
365.05
360.64
355.78
350.56
345.16
339.58
333.77
327.86
321.98
316.12
310.28
304.47
298.63
292.92
287.55
282.56
278.04
273.92
269.98
266.22
262.57
258.99
255.54
252.09
248.51
244.96
241.67
238.73
236.34
234.42
232.77
231.53
230.76
230.36
230.28
230.41
230.56
230.81
231.25
231.81
232.44
233.11
233.72
234.28
234.78
235.12
235.18
234.91
234.19
233.15
232.01
230.83
229.73
228.74
227.78
227.0
226.53
226.27
226.04
225.79
225.34
224.8
224.39
224.03
223.7
223.42
223.13
222.89
222.78
222.72
222.64
222.53
222.34
222.14
222.06
222.11
222.36
222.81
223.42
224.27
225.42
226.79
228.3
229.89
231.47
233.06
234.73
236.41
238.05
239.68
241.33
243.01
244.79
246.61
248.38
250.11
251.78
253.41
255.06
256.73
258.41
260.13
261.89
263.73
265.67
267.69
269.72
271.73
273.69
275.61
277.54
279.45
281.32
283.15
284.96
286.74
288.53
290.3
292.02
293.69
295.29
296.84
298.35
299.81
301.22
302.58
303.88
305.14
306.35
307.5
308.59
309.6
310.53
311.37
312.13
312.8
313.38
313.87
314.25
314.55
314.75
314.85
314.85
314.73
314.51
314.17
313.71
313.12
312.4
311.54
310.55
309.41
308.12
306.68
305.08
303.33
301.41
299.33
297.07
294.64
292.02
289.24
286.35
283.37
280.32
277.23
274.09
270.95
267.84
264.75
261.69
258.65
255.63
252.67
249.82
247.1
244.52
242.08
239.76
237.56
235.49
233.54
231.73
230.05
228.48
227.07
225.87
224.91
224.23
223.85
223.73
223.92
224.44
225.23
226.24
227.41
228.66
230.0
231.45
232.95
234.43
235.92
237.39
238.87
240.36
241.8
243.1
244.23
245.15
245.91
246.6
247.24
247.86
248.47
249.07
249.71
250.45
251.23
251.94
252.53
252.92
253.15
253.31
253.34
253.23
253.0
252.67
252.28
251.9
251.51
251.05
250.55
250.02
249.47
248.95
248.48
248.04
247.68
247.43
247.33
247.41
247.62
247.87
248.13
248.34
248.5
248.63
248.69
248.6
248.42
248.19
247.95
247.75
247.54
247.25
246.89
246.46
245.98
245.5
245.0
244.49
243.99
243.54
243.16
242.9
242.73
242.57
242.45
242.31
242.19
242.13
242.11
242.12
242.18
242.3
242.5
242.82
243.25
243.76
244.37
245.07
245.89
246.85
247.96
249.22
250.65
252.25
254.06
256.08
258.27
260.56
262.9
265.25
267.59
269.92
272.19
274.33
276.36
278.3
280.14
281.91
283.55
284.97
286.16
287.09
287.77
288.27
288.58
288.71
288.66
288.43
288.04
287.54
286.86
285.93
284.69
283.09
281.14
278.89
276.29
273.31
270.02
266.5
262.82
259.07
255.26
251.35
247.42
243.54
239.71
235.95
232.26
228.64
225.16
221.95
219.04
216.49
214.24
212.19
210.33
208.6
207.0
205.58
204.25
202.94
201.75
200.82
200.19
200.0
200.19
200.66
201.48
202.69
204.22
206.0
207.96
209.98
212.06
214.29
216.56
218.85
221.13
223.34
225.47
227.54
229.46
231.11
232.44
233.4
234.03
234.51
234.85
235.14
235.38
235.52
235.66
235.9
236.12
236.2
236.07
235.6
234.85
233.97
232.89
231.57
230.08
228.44
226.73
225.08
223.44
221.75
220.07
218.43
216.87
215.46
214.21
213.16
212.36
211.89
211.81
212.19
212.97
214.01
215.28
216.69
218.25
220.02
221.92
223.85
225.93
228.24
230.86
233.9
237.3
240.94
244.87
249.13
253.64
258.4
263.33
268.32
273.42
278.65
283.98
289.37
294.79
300.17
305.49
310.73
315.82
320.7
325.31
329.57
333.56
337.38
341.08
344.71
348.28
351.71
355.1
358.51
361.85
365.02
367.97
370.57
372.87
374.99
376.87
378.48
379.86
380.97
381.88
382.64
383.21
383.53
383.63
383.49
383.14
382.64
381.99
381.2
380.29
379.3
378.24
377.17
376.01
374.66
373.08
371.19
368.99
366.51
363.67
360.4
356.76
352.78
348.48
343.92
339.06
333.78
328.1
322.01
315.58
308.92
302.08
295.1
288.05
280.96
273.92
267.05
260.31
253.63
247.02
240.42
233.94
227.71
221.74
216.05
210.67
205.54
200.71
196.23
192.08
188.25
184.74
181.53
178.7
176.39
174.66
173.59
173.21
173.48
174.48
176.29
178.78
181.77
185.15
188.74
192.52
196.57
200.71
204.8
208.88
212.95
217.02
221.16
225.19
228.87
232.18
235.02
237.48
239.79
241.96
244.07
246.16
248.18
250.29
252.64
255.04
257.25
259.18
260.6
261.61
262.43
262.93
263.03
262.83
262.39
261.81
261.29
260.75
260.06
259.32
258.56
257.81
257.19
256.7
256.34
256.22
256.44
257.07
258.23
259.77
261.48
263.3
265.08
266.81
268.58
270.23
271.61
272.85
274.09
275.4
276.96
278.65
280.24
281.82
283.39
284.93
286.51
288.06
289.52
290.94
292.39
293.89
295.49
297.09
298.58
299.93
301.07
302.0
302.74
303.23
303.39
303.29
303.02
302.62
302.17
301.66
300.99
300.24
299.44
298.56
297.57
296.44
295.11
293.62
292.05
290.39
288.64
286.82
284.91
282.93
280.92
278.87
276.77
274.64
272.48
270.31
268.19
266.14
264.19
262.37
260.68
259.17
257.87
256.77
255.81
255.01
254.31
253.74
253.35
253.1
252.99
253.04
253.31
253.82
254.64
255.74
257.1
258.73
260.67
262.86
265.23
267.74
270.29
272.89
275.54
278.18
280.74
283.24
285.64
287.94
290.16
292.2
293.98
295.46
296.59
297.4
298.0
298.4
298.63
298.71
298.59
298.35
298.05
297.58
296.85
295.8
294.31
292.41
290.22
287.66
284.69
281.4
277.84
274.1
270.31
266.46
262.48
258.47
254.48
250.53
246.66
242.9
239.21
235.72
232.52
229.67
227.25
225.18
223.32
221.64
220.07
218.6
217.28
216.02
214.73
213.51
212.5
211.78
211.49
211.56
211.85
212.43
213.36
214.56
216.03
217.69
219.45
221.33
223.42
225.67
228.07
230.57
233.11
235.69
238.28
240.83
243.28
245.59
247.68
249.64
251.6
253.6
255.74
258.01
260.37
262.91
265.71
268.7
271.79
274.93
278.02
281.12
284.37
287.72
291.17
294.7
298.23
301.78
305.34
308.87
312.32
315.64
318.76
321.73
324.63
327.46
330.25
332.97
335.56
338.03
340.41
342.65
344.71
346.54
348.09
349.35
350.36
351.08
351.49
351.57
351.26
350.57
349.47
347.93
345.91
343.37
340.28
336.73
332.86
328.74
324.48
320.12
315.64
311.16
306.8
302.54
298.32
294.14
289.96
285.88
282.1
278.63
275.51
272.72
270.13
267.76
265.58
263.56
261.73
260.01
258.32
256.78
255.57
254.76
254.48
254.72
255.33
256.44
258.09
260.2
262.65
265.35
268.14
271.03
274.13
277.31
280.51
283.71
286.88
290.0
293.11
296.09
298.78
301.14
303.09
304.7
306.2
307.61
309.04
310.51
311.95
313.52
315.34
317.27
319.14
320.88
322.33
323.56
324.78
325.9
326.88
327.76
328.48
329.12
329.76
330.32
330.72
330.95
330.99
330.88
330.74
330.56
330.38
330.21
330.06
329.96
329.99
330.04
330.01
329.84
329.43
328.77
327.93
326.82
325.37
323.62
321.58
319.29
316.8
314.05
310.92
307.42
303.52
299.28
294.86
290.28
285.59
280.86
276.1
271.41
266.91
262.54
258.23
253.96
249.68
245.48
241.5
237.75
234.22
230.94
227.84
224.96
222.33
219.92
217.71
215.68
213.79
212.13
210.82
209.91
209.49
209.56
210.06
211.07
212.65
214.71
217.13
219.84
222.69
225.69
228.91
232.25
235.6
239.0
242.43
245.89
249.44
252.96
256.29
259.42
262.26
264.91
267.52
270.11
272.75
275.48
278.25
281.18
284.37
287.72
291.05
294.32
297.38
300.28
303.21
306.07
308.83
311.53
314.13
316.71
319.34
321.95
324.48
326.92
329.27
331.55
333.85
336.17
338.53
340.96
343.45
346.05
348.82
351.67
354.49
357.23
359.8
362.21
364.49
366.56
368.35
369.91
371.25
372.41
373.44
374.27
374.8
375.03
374.95
374.59
374.05
373.34
372.47
371.49
370.42
369.31
368.25
367.19
366.04
364.79
363.39
361.89
360.39
358.87
357.31
355.73
354.1
352.42
350.74
349.01
347.21
345.32
343.32
341.25
339.18
337.12
335.13
333.2
331.29
329.44
327.69
326.01
324.39
322.8
321.22
319.66
318.18
316.75
315.37
314.05
312.78
311.58
310.46
309.41
308.42
307.48
306.59
305.78
305.11
304.6
304.28
304.18
304.28
304.64
305.3
306.24
307.46
308.95
310.7
312.75
315.16
317.92
321.05
324.51
328.2
332.09
336.13
340.29
344.55
348.84
353.08
357.29
361.53
365.78
370.1
374.39
378.56
382.59
386.46
390.18
393.82
397.37
400.82
404.2
407.51
410.77
414.04
417.23
420.25
423.05
425.54
427.74
429.72
431.4
432.75
433.82
434.65
435.3
435.85
436.28
436.52
436.62
436.63
436.54
436.36
436.09
435.71
435.27
434.85
434.45
434.13
433.81
433.38
432.81
432.02
431.0
429.77
428.25
426.34
424.12
421.65
418.97
416.15
413.14
409.81
406.2
402.31
398.19
393.94
389.6
385.2
380.8
376.45
372.23
368.27
364.5
360.87
357.37
353.98
350.76
347.85
345.25
342.96
341.03
339.43
338.2
337.39
336.99
337.0
337.42
338.23
339.52
341.4
343.93
347.17
351.17
355.89
361.43
367.84
374.96
382.56
390.49
398.54
406.65
414.88
423.01
430.84
438.41
445.72
452.78
459.65
466.11
471.84
476.79
480.85
484.09
486.76
488.85
490.42
491.53
492.09
492.25
492.19
491.66
490.33
488.07
484.6
479.99
474.48
467.89
460.09
451.32
441.76
431.65
421.32
410.74
399.75
388.6
377.44
366.32
355.33
344.49
333.75
323.39
313.72
304.87
297.04
290.03
283.45
277.23
271.2
265.3
259.68
254.08
248.23
242.44
237.1
232.37
228.64
225.74
223.28
221.47
220.41
219.96
220.06
220.53
221.07
221.79
222.9
224.26
225.84
227.54
229.17
230.7
232.11
233.24
233.93
234.04
233.4
232.2
230.83
229.38
228.11
227.01
225.93
225.14
224.86
224.88
224.96
224.99
224.66
224.16
223.86
223.63
223.45
223.34
223.22
223.18
223.35
223.63
223.9
224.14
224.29
224.47
224.88
225.57
226.62
228.07
229.88
232.15
235.01
238.32
241.93
245.76
249.63
253.59
257.77
262.03
266.3
270.63
275.08
279.7
284.6
289.7
294.82
300.0
305.22
310.46
315.78
321.12
326.43
331.72
337.02
342.32
347.63
352.88
357.96
362.84
367.45
371.76
375.76
379.39
382.57
385.35
387.76
389.83
391.6
393.05
394.07
394.72
394.99
394.84
394.21
393.04
391.26
388.87
385.92
382.37
378.18
373.45
368.26
362.71
356.92
350.9
344.64
338.24
331.81
325.35
318.86
312.38
305.87
299.47
293.34
287.53
282.11
277.04
272.14
267.41
262.79
258.26
253.88
249.55
245.17
240.88
236.87
233.24
230.16
227.57
225.33
223.54
222.27
221.41
220.9
220.63
220.41
220.3
220.39
220.58
220.81
221.06
221.26
221.41
221.52
221.49
221.16
220.48
219.36
217.91
216.36
214.77
213.26
211.87
210.51
209.35
208.55
207.96
207.42
206.84
206.06
205.18
204.42
203.71
203.02
202.39
201.78
201.26
200.95
200.78
200.65
200.59
200.57
200.65
200.98
201.57
202.47
203.73
205.33
207.35
209.88
212.84
216.1
219.62
223.31
227.18
231.32
235.64
240.09
244.71
249.57
254.7
260.19
265.99
271.98
278.19
284.62
291.22
297.99
304.87
311.76
318.68
325.64
332.6
339.51
346.35
353.04
359.54
365.83
371.83
377.48
382.73
387.5
391.82
395.77
399.35
402.6
405.49
407.95
410.04
411.77
413.05
413.8
413.94
413.37
412.08
410.16
407.52
404.13
