57.322,57.838,58.645,58.981,59.071,58.83,58.393,58.301,58.284,58.037,58.031,58.678,59.475,59.834,60.168,60.854,61.546,62.041,62.087,61.148,60.235,60.867,61.788,61.508,60.652,59.335,57.98,57.879,58.082,57.262,56.554,56.922,57.675,58.443,59.614,61.3,63.037,64.335,65.178,65.477,65.257,64.807,64.37,64.368,64.139,62.61,61.295,62.095,63.401,63.478,63.231,63.006,62.644,62.731,63.259,64.12,64.985,65.101,65.001,65.432,65.579,64.674,63.625,63.378,63.201,62.428,61.733,61.603,61.749,62.071,62.538,62.871,63.24,63.924,64.659,65.211,65.426,64.956,64.224,63.931,63.765,63.478,63.595,64.523,65.605,65.995,66.122,66.367,66.325,65.842,65.508,66.013,66.957,67.86,68.626,68.748,68.553,68.704,68.777,68.46,68.267,68.632,69.279,69.954,70.692,71.32,71.766,72.039,72.198,72.426,72.646,72.764,72.99,73.524,74.293,75.232,75.769,74.983,73.995,74.41,75.137,75.126,75.364,76.472,77.54,77.741,77.066,75.187,73.015,72.26,72.101,71.605,71.539,72.141,72.663,72.417,71.867,71.561,71.017,69.929,69.136,69.583,70.637,71.552,72.419,72.874,73.138,73.853,74.713,75.511,76.222,76.513,76.968,78.479,79.893,79.742,79.373,80.244,81.45,82.433,83.16,82.893,82.035,81.375,81.046,81.632,82.123,80.749,79.402,80.413,81.484,80.232,79.059,80.247,81.811,82.089,82.745,85.041,87.427,88.493,88.658,87.886,86.905,87.439,88.797,90.099,91.367,91.763,91.864,92.82,93.787,94.036,94.395,95.519,96.505,96.389,95.492,93.926,92.423,92.501,93.51,94.546,96.013,97.709,98.884,98.831,97.29,94.004,90.924,91.237,92.098,89.681,87.433,88.587,89.871,88.451,87.651,90.675,93.733,92.841,90.959,90.675,90.499,90.272,90.801,92.07,93.747,95.377,96.491,96.354,96.26,98.298,99.968,98.147,95.645,95.385,95.54,95.04,94.502,93.423,92.078,91.292,90.711,90.101,89.608,89.082,88.911,89.731,90.924,91.699,92.123,91.968,91.137,89.858,88.418,87.382,87.509,89.814,92.662,93.437,93.557,94.434,95.752,98.369,100.75,100.13,98.763,99.301,100.29,101.03,101.67,101.21,100.76,102.13,103.84,104.29,104.93,106.94,108.98,109.84,109.97,109.39,107.97,106.05,104.35,103.94,103.8,102.38,101.97,105.23,107.9,104.68,100.71,101.95,104.14,103.95,104.49,107.29,109.87,110.18,109.86,110.47,111.51,113.35,115.09,114.75,114.49,117.12,119.65,118.8,117.47,118.41,118.71,115.86,113.03,113.42,115.63,118.95,122.49,123.44,123.18,123.85,124.36,124.58,124.78,124.41,124.67,127.21,130.12,130.91,130.77,130.55,129.75,128.84,128.2,128.03,127.39,124.73,122.97,126.13,130.59,132.03,133.11,135.55,136.88,135.59,133.92,134.29,134.98,134.32,133.91,134.8,135.91,136.4,136.93,137.89,139.29,141.54,143.8,144.71,143.78,140.1,136.29,136.75,139.53,142.49,143.86,138.92,132.64,132.89,134.01,130.54,126.88,125.55,124.72,124.23,124.41,124.59,124.78,125.07,124.34,121.29,118.41,119.24,120.33,117.46,114.37,114.5,115.24,114.89,114.41,113.49,113.4,116.66,119.64,117.34,114.38,115.97,117.91,116.7,114.39,111.37,108.42,108.24,108.51,105.8,103.09,103.26,103.05,99.471,95.467,93.853,94.528,98.862,105.01,109.05,111.54,112.39,110.46,105.98,101.03,98.841,97.817,95.703,93.581,91.232,88.972,88.192,87.596,85.559,82.298,77.458,73.131,73.05,74.205,72.626,70.62,69.544,67.802,64.951,63.079,64.633,66.663,65.252,63.99,66.651,68.688,65.555,61.897,62.497,63.034,59.622,56.446,57.122,58.2,56.641,54.366,52.316,50.624,50.947,52.326,53.053,53.233,52.151,49.946,47.54,45.529,45.225,45.253,43.286,41.868,43.856,46.308,46.173,44.776,42.594,39.92,38.633,37.167,33.192,30.032,31.463,34.92,37.886,40.93,42.99,44.367,46.601,47.699,45.46,42.273,40.837,39.734,38.026,36.73,35.974,36.285,38.793,41.859,43.109,43.457,43.613,43.083,42.327,41.761,41.745,41.805,41.034,40.349,40.795,40.991,39.416,37.371,36.195,35.329,34.742,35.072,36.617,38.08,37.584,37.179,39.575,42.06,41.774,40.974,41.545,42.273,42.802,43.746,45.114,45.968,45.102,44.079,45.068,46.647,47.465,48.276,49.086,49.87,51.172,52.448,52.959,53.103,53.191,52.441,50.078,48.177,49.56,51.634,51.153,50.128,49.956,49.952,50.689,51.35,50.207,48.986,49.823,50.464,48.544,46.492,46.728,47.579,47.831,48.312,49.036,49.531,49.658,49.987,51.343,53.165,54.78,56.051,56.345,56.393,57.523,58.633,58.522,58.147,58.225,58.664,59.895,61.087,60.742,60.394,61.978,63.913,64.718,65.528,67.035,68.183,68.155,67.75,67.783,68.352,70.029,71.816,71.909,71.211,70.642,70.275,71.108,71.769,69.947,67.845,68.033,68.851,69.084,69.548,70.195,70.302,69.355,67.954,66.982,65.532,62.629,60.138,60.28,61.118,60.385,59.8,60.669,61.794,62.548,63.369,64.295,65.115,65.827,66.42,66.857,66.766,65.624,65.151,67.805,71.102,71.813,71.721,72.069,71.666,70.351,69.434,70.286,70.968,68.819,67.028,69.355,72.339,72.412,71.839,71.99,71.979,72.238,72.438,71.542,70.114,68.714,67.635,67.764,68.893,70.517,71.889,71.47,70.335,70.179,70.537,71.591,72.652,71.976,70.563,69.632,68.625,67.609,67.009,66.919,67.53,69.05,70.48,70.316,69.679,70.037,70.557,70.845,71.52,72.798,74.259,75.452,76.468,77.301,78.171,79.629,80.861,80.738,79.932,79.103,78.41,78.64,79.115,78.6,78.264,79.331,80.331,79.758,78.965,79.287,79.475,78.503,77.67,78.185,78.988,79.067,78.888,78.498,77.676,76.574,75.741,75.973,76.759,77.327,77.683,77.395,76.598,75.819,74.59,72.506,70.684,70.482,70.863,70.552,70.602,71.809,72.81,72.263,71.941,73.998,76.194,76.053,75.835,77.674,79.436,79.285,78.941,79.822,80.978,81.955,82.818,82.977,82.546,81.863,80.933,80.06,79.473,79.38,79.151,77.724,76.135,75.708,75.48,74.639,73.82,73.305,73.488,75.307,77.063,76.224,74.376,73.251,72.625,73.446,74.809,74.685,74.608,76.182,77.883,78.505,78.838,79.279,79.376,79.062,78.7,78.627,78.917,79.72,80.563,80.584,80.465,81.067,81.797,82.254,82.267,81.189,80.281,81.504,82.956,82.293,81.276,81.409,81.428,80.649,80.109,80.602,81.588,82.633,83.585,83.817,84.021,85.371,86.607,86.284,85.369,84.655,84.179,84.687,85.385,84.802,83.758,82.992,82.386,82.478,82.994,83.259,83.383,83.226,83.253,84.419,85.478,84.773,82.974,80.532,78.21,77.899,78.127,76.684,75.139,74.731,73.891,71.411,69.166,69.28,69.628,67.826,66.533,68.453,71.035,71.824,72.231,72.936,73.249,73.357,73.181,72.347,71.948,73.461,75.186,74.876,74.523,76.185,77.772,77.41,76.746,77.137,77.31,76.357,75.759,76.972,78.048,76.658,74.65,73.885,73.522,73.533,74.015,74.263,74.672,75.749,76.728,76.844,76.626,76.61,76.61,76.751,77.199,77.948,78.547,78.268,77.625,77.313,77.553,79.05,81.032,82.104,82.563,82.408,81.684,81.104,80.191,78.345,76.648,76.299,76.328,75.633,75.002,74.943,74.5,72.825,71.373,71.985,73.191,73.363,73.389,73.594,73.701,74.065,74.426,74.316,74.188,74.516,75.202,76.315,77.086,76.185,74.874,74.867,74.832,73.566,72.592,73.26,74.543,75.546,76.686,77.878,78.931,79.981,81.039,82.194,82.935,82.491,81.742,81.866,82.285,82.582,82.821,82.523,81.859,81.222,80.694,80.644,81.072,81.831,82.507,82.299,81.861,82.154,82.843,83.883,85.032,85.506,85.787,86.523,87.267,87.773,87.809,86.753,84.849,82.523,80.739,81.194,82.291,81.609,81.01,82.217,83.688,84.392,85.132,86.27,87.328,88.113,88.611,88.625,88.402,88.391,88.467,88.557,88.6,88.292,87.972,88.127,88.621,89.419,90.169,90.144,90.057,90.908,91.597,90.936,90.195,90.697,91.175,90.405,89.397,88.936,88.936,89.868,91.106,91.406,91.338,91.435,91.212,90.58,89.66,88.421,87.019,85.718,84.986,85.499,86.944,88.759,90.345,90.471,89.548,88.38,86.962,85.956,85.464,85.322,85.235,84.406,83.369,82.89,83.691,87.239,91.8,94.607,96.178,96.416,96.473,99.31,102.35,102.16,101.75,103.83,105.66,104.87,103.29,102.21,100.82,99.131,98.244,99.147,101.02,102.7,104.22,105.09,105.09,104.45,103.69,103.86,104.58,105.26,106.17,107.14,108.04,108.93,109.47,109.34,108.59,107.29,106.26,106.84,107.84,107.54,107.56,109.48,111.33,111.11,110.6,111.55,112.51,112.44,112.3,112.61,111.57,107.1,102.59,102.6,103.44,101.06,98.731,98.818,98.97,97.744,96.918,97.949,98.948,97.963,97.13,98.738,100.62,100.67,100.4,100.86,101.1,100.84,100.33,99.494,99.119,100.46,101.74,100.48,98.375,97.134,96.002,95.133,94.744,94.394,94.011,93.35,92.428,91.429,91.154,92.912,94.961,94.776,94.441,96.204,97.842,97.438,96.665,96.844,97.057,96.916,96.728,96.296,96.161,97.251,98.515,98.557,98.348,98.796,98.994,98.324,97.485,97.057,96.037,93.287,90.433,89.485,88.065,83.38,79.535,81.365,84.87,85.787,86.224,86.758,86.224,84.936,83.923,84.518,85.495,85.038,84.65,85.698,87.187,88.563,89.399,88.454,87.167,87.811,88.772,88.424,88.124,88.695,89.329,89.601,89.435,88.337,86.848,85.946,84.88,82.856,81.247,81.538,82.489,82.72,82.062,79.509,76.912,77.54,79.361,80.121,81.458,84.089,85.964,85.134,83.94,85.377,87.127,86.962,86.52,86.648,87.374,89.756,92.338,92.692,92.29,92.652,92.836,92.685,92.764,93.225,94.027,95.15,96.277,96.84,97.061,97.255,97.876,99.876,101.53,100.25,98.121,97.532,97.188,96.537,96.72,98.262,99.921,100.13,99.938,100.53,100.97,100.75,100.25,99.475,98.773,98.881,98.662,96.495,94.228,94.106,95.154,96.821,98.688,99.085,98.906,99.586,100.12,99.971,100.24,101.9,103.37,102.64,101.48,101.88,102.1,100.69,99.439,99.987,100.87,100.71,100.29,99.857,99.321,99.177,99.29,99.385,99.398,98.997,98.296,97.545,96.934,96.916,97.44,98.342,99.205,99.19,99.106,100.14,101.25,101.39,101.69,103.2,104.99,106.21,107.15,107.68,107.68,107.39,107.22,107.82,108.14,106.6,105.01,105.61,106.71,106.74,106.49,106,105.45,105.78,106.48,106.85,106.86,106.03,105.33,106.47,107.59,106.39,104.8,104.67,104.71,104.18,103.7,103.3,102.85,102.52,102.34,102.37,102.54,102.69,102.94,103.37,103.59,103.13,102.53,102.53,102.85,103.38,103.94,103.93,103.99,105.02,105.9,105.32,103.76,101.43,98.843,97.351,96.762,96.776,96.817,95.375,93.53,92.858,92.687,92.864,92.842,91.136,89.491,90.382,91.411,89.937,87.95,87.064,86.143,84.835,84.112,84.63,85.171,84.155,82.911,82.947,83.242,83.161,83.274,83.692,83.423,81.313,79.083,79.103,79.796,79.558,79.263,78.968,79.688,83.578,87.6,87.475,85.851,85.349,84.881,85.005,85.88,86.609,87.672,89.378,90.834,91.12,90.461,89.056,87.773,88.337,89.501,89.466,89.089,88.669,88.128,88.167,89.138,91.484,93.847,93.971,93.143,92.874,92.806,93.577,94.7,94.849,94.947,95.906,96.715,96.547,96.128,96.085,95.999,95.684,95.417,95.295,95.26,95.31,95.44,95.593,95.842,96.302,96.873,97.447,97.858,97.818,96.888,94.48,92.209,92.517,93.319,92.006,90.569,90.58,91.076,91.921,92.505,91.254,89.69,89.995,90.799,90.961,91.233,91.649,91.851,91.811,91.74,91.937,92.15,92.068,91.226,88.791,86.21,85.674,85.909,85.583,85.602,86.17,86.533,86.188,85.875,86.572,87.085,86.018,84.859,85.224,85.86,85.673,85.586,86.119,86.717,87.091,87.357,87.433,87.281,86.989,86.697,86.65,86.981,87.857,88.563,87.951,86.874,86.423,86.082,85.712,85.593,85.632,85.737,85.804,86.304,87.939,89.399,88.899,88.152,89.217,90.446,90.403,90.511,91.802,93.029,93.081,92.835,93.022,93.21,93.342,93.534,93.619,93.699,93.927,94.287,94.826,95.348,95.506,95.419,95.214,95.259,96.254,97.482,97.887,97.782,97.227,96.465,96.339,96.425,96.155,96.134,96.799,97.456,97.354,97.026,97.005,96.559,95.024,93.47,93.174,93.277,92.902,92.533,92.211,91.673,90.933,90.389,90.621,91.194,91.519,91.862,92.286,92.621,92.89,93.077,93.151,93.055,92.703,92.549,93.247,94.473,95.824,96.91,96.838,96.398,96.867,96.985,95.447,93.82,93.723,94.141,94.263,94.313,93.808,92.424,90.036,87.72,87.277,87.72,87.799,88.405,89.879,91.354,92.134,92.531,92.843,92.814,92.455,92.482,93.792,95.389,95.853,95.916,96.114,95.831,94.873,93.955,93.894,94.445,95.386,96.086,95.217,94.034,94.376,94.85,94.188,93.483,93.421,93.441,93.321,93.385,93.774,94.302,94.814,95.33,95.8,96.119,96.215,96.553,97.83,98.773,97.617,95.913,95.477,95.454,95.524,95.87,95.907,96.307,98.11,100.08,100.77,101.32,102.9,104.39,104.94,105.16,105.35,105.53,106.14,106.86,107.13,107.14,106.91,106.48,106.15,105.72,104.88,104.25,104.54,105.32,106.15,106.75,106.37,105.34,104.3,103.75,104.79,106.37,106.74,106.85,107.45,107.49,106.31,104.94,104.53,104.7,105.24,106.51,108.42,109.91,109.47,108.23,107.81,107.81,108.52,109.31,108.56,107.66,108.32,108.83,107.58,106.29,106.66,107.23,106.71,105.71,104.21,102.8,102.88,103.34,102.67,102.14,102.85,103.62,103.5,103.15,103.05,102.89,102.74,102.66,102.51,102.27,101.87,101.49,101.44,101.06,99.482,97.651,96.743,96.657,97.709,98.852,98.044,96.717,96.663,96.428,94.974,93.739,93.96,94.581,94.581,94.392,93.988,93.525,93.706,93.912,93.323,92.928,93.796,94.748,94.502,93.774,93.047,92.429,92.701,93.835,95.618,97.199,96.958,96.278,97.149,98.045,97.658,97.107,97.045,97.092,97.298,97.677,97.94,98.191,98.543,98.83,98.945,99.022,99.213,99.014,97.759,96.156,95.126,94.151,92.845,91.857,91.672,91.871,92.026,92.369,92.979,93.535,93.785,94.302,95.875,97.219,96.649,95.874,96.903,98.038,97.715,97.148,97.088,97.064,97.138,97.601,98.535,99.563,100.12,100.33,100.3,100.53,102,103.54,103.47,102.9,102.91,102.78,102.32,102.39,103.77,104.87,103.47,101.72,102.24,102.81,101.41,99.768,99.077,98.694,98.652,99.135,99.856,100.41,100.19,99.684,99.732,100.02,100.47,101,101.15,100.93,100.31,99.666,99.71,100.3,101.29,102.42,103.01,103.27,103.51,103.58,103.6,103.79,104.33,104.54,103.37,101.97,101.82,102.03,101.9,101.67,100.98,100.16,100.01,100.1,100.02,100.09,100.4,100.67,100.68,100.83,101.7,102.49,102.21,101.86,102.58,103.45,103.68,103.9,104.48,104.82,104.43,103.88,103.84,103.85,103.56,103.25,103.02,103.03,103.72,104.65,105.13,105.57,106.27,106.82,106.96,106.95,107.01,107.03,106.96,106.9,106.86,106.8,106.69,106.51,106.21,105.83,105.39,105.02,104.88,104.66,103.86,103.14,103.31,103.33,101.93,100.71,101.54,103.07,104.01,104.62,104.34,103.59,103.54,104.03,105.17,105.7,103.32,100.28,99.614,99.326,97.766,96.667,97.053,97.762,97.869,97.686,97.147,96.428,96.246,96.164,95.641,95.114,94.857,94.795,95.053,95.615,96.336,96.585,95.394,94.055,94.457,95.005,93.965,92.759,92.471,92.353,92.15,92.415,93.446,94.45,94.417,93.694,92.593,91.623,92.029,93.104,93.761,93.983,93.081,91.681,91.126,90.982,91.05,90.761,88.673,86.573,87.011,87.427,84.939,82.222,81.828,82.247,82.737,83.255,82.532,81.514,81.825,82.249,81.716,81.303,81.793,81.932,80.411,78.629,78.174,78.127,77.86,77.862,78.064,77.836,76.529,75.206,75.405,75.837,75.049,74.431,75.188,75.925,75.338,74.325,73.572,72.144,69.345,66.894,66.931,67.495,66.177,64.335,62.785,61.242,60.445,59.699,57.714,55.748,55.209,55.263,55.345,55.74,56.193,56.185,55.208,53.971,53.614,53.634,53.632,53.024,50.409,47.875,48.513,49.556,47.835,46.101,46.734,47.58,47.08,46.631,47.104,47.37,46.572,45.686,45.671,45.457,43.958,43.409,46.517,50.131,50.331,49.765,50.782,51.472,51.029,50.428,50.019,50.109,51.502,53.048,52.915,52.125,51.684,50.969,49.993,49.187,48.743,48.663,48.923,49.561,50.504,51.262,51.144,50.411,49.464,48.521,48.267,47.921,46.213,44.404,43.9,43.994,44.308,45.109,46.12,47.444,49.373,50.599,49.392,47.791,48.553,49.681,49.252,49.322,51.464,53.256,52.12,50.441,50.822,52.114,54.022,56.031,56.184,55.55,55.661,55.874,56.254,56.59,55.93,55.561,57.219,59.005,58.689,58.188,59.369,60.486,60.148,59.561,59.555,59.693,60.023,60.459,60.49,60.009,58.808,57.858,58.777,59.982,59.389,58.314,57.784,57.39,57.542,58.445,59.968,61.086,60.108,58.512,58.377,58.949,60.066,61.249,60.849,59.891,59.791,59.851,59.911,60.158,60.244,60.26,60.358,60.312,59.952,59.422,58.875,58.386,58.149,57.577,55.758,53.639,52.449,51.886,51.997,52.555,52.659,52.402,51.82,51.111,50.992,50.895,50.068,49.161,48.734,48.385,47.883,47.755,48.493,48.938,47.549,45.736,45.229,45.148,45.042,45.015,44.401,43.521,42.979,42.637,42.639,42.647,41.932,41.113,40.964,40.678,39.469,38.464,38.905,40.613,43.74,46.734,46.777,45.841,46.546,46.968,45.818,44.735,44.859,45.192,44.886,44.868,45.868,46.856,46.781,46.217,45.615,44.994,44.906,45.116,45.111,45.031,44.773,44.661,45.368,46.529,47.713,48.707,48.875,48.349,47.486,46.583,46.412,46.639,46.672
